player,player_id,team,nationality,pos,overall,market_value,transfer_open,pace_score,shoot_score,pass_score,dribble_score,defense_score,physic_score,goals,xg_total,assists,key_passes,passes_total,pass_completion,dribbles_total,dribbles_won,pressures,progressive_passes,formations,best_formation,strengths,weaknesses,systems,competitions
Fabian Rieder,50436.0,Switzerland,CH,CAM,55,1-6M€,21,42,40,52,40,50,43,0.0,0.0,0,1,31.0,0.7096774193548387,0.0,0.0,19.0,15.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['UEFA Euro 2024']
Fabio Torsiello,282348.0,Darmstadt 98,EU,RWB,55,1-6M€,78,41,40,50,40,55,41,0.0,0.0,0,0,10.0,0.7,0.0,0.0,19.0,6.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston droit', '3 derrière', 'Transitions']",['Bundesliga 2023/24']
Facundo Pellistri Rebollo,36288.0,Uruguay,EU,RW,55,1-6M€,18,58,40,54,62,81,56,0.0,0.0,0,3,65.0,0.7384615384615385,9.0,2.0,78.0,15.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Pressing intense', 'Passes clés']","['Jeu de passe', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']","['FIFA World Cup 2022', 'Copa America 2024']"
Fares Chaïbi,217047.0,Eintracht Frankfurt,DE,CAM,55,1-6M€,28,42,48,42,40,50,43,0.0,0.206094968,1,0,31.0,0.45161290322580644,0.0,0.0,20.0,16.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['Bundesliga 2023/24']
Farid El Melali,12110.0,Angers,EU,RM,55,1-6M€,57,42,41,44,42,43,41,0.0,0.087735431,0,0,12.0,0.5833333333333334,1.0,0.0,6.0,1.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Ligue 1 2022/23']
Fehmi Mert Günok,30310.0,Turkey,TR,GK,55,1-6M€,29,44,40,45,40,44,42,0.0,0.0,0,0,33.0,0.5454545454545454,0.0,0.0,0.0,26.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['UEFA Euro 2024']
Felix Agu,28573.0,Werder Bremen,EU,LWB,55,1-6M€,33,42,40,54,40,51,43,0.0,0.0,0,0,34.0,0.7647058823529411,0.0,0.0,11.0,12.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['Bundesliga 2023/24']
Felix Eduardo Torres Caicedo,30111.0,Ecuador,EU,CB,55,1-6M€,63,52,41,64,40,52,53,0.0,0.15397952,0,0,125.0,0.816,0.0,0.0,14.0,87.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']","['FIFA World Cup 2022', 'Copa America 2024']"
Felix Passlack,8241.0,Bochum,EU,RB,55,1-6M€,42,41,40,47,40,46,40,0.0,0.0,0,0,14.0,0.6428571428571429,0.0,0.0,4.0,7.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Bundesliga 2023/24']
Felix Uduokhai,8245.0,Augsburg,EU,CB,55,1-6M€,33,43,40,59,40,48,44,0.0,0.0,0,0,40.0,0.85,0.0,0.0,8.0,19.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Ferdi Erenay Kadıoğlu,30438.0,Turkey,TR,LWB,55,1-6M€,84,43,40,57,71,53,44,0.0,0.0,0,1,33.0,0.8181818181818182,1.0,1.0,16.0,10.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['UEFA Euro 2024']
Ferjani Sassi,5650.0,Tunisia,EU,CDM,55,1-6M€,81,45,40,54,58,51,43,0.0,0.020219443,0,0,32.0,0.75,2.0,1.0,11.0,14.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Ferland Mendy,3804.0,Real Madrid,ES,LB,55,1-6M€,22,45,40,60,71,58,49,0.0,0.0,0,0,81.0,0.8271604938271605,1.0,1.0,25.0,24.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Fernando Pacheco Flores,6629.0,Deportivo Alavés,EU,GK,55,1-6M€,47,42,40,48,40,44,41,0.0,0.0,0,0,25.0,0.64,0.0,0.0,0.0,18.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['La Liga 2020/21']
Erhan Mašović,29760.0,Bochum,EU,CB,55,1-6M€,59,40,40,56,40,46,40,0.0,0.0,0,0,12.0,0.8333333333333334,0.0,0.0,3.0,4.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Enner Remberto Valencia Lastra,28559.0,Ecuador,EU,ST,55,1-6M€,10,40,47,52,40,55,45,0.0,0.833151184,0,2,19.0,0.7368421052631579,0.0,0.0,28.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']","['FIFA World Cup 2022', 'Copa America 2024']"
Douglas Luiz Soares de Paulo,6574.0,Brazil,BR,CDM,55,1-6M€,65,40,47,64,40,45,40,0.0,0.7835,0,0,8.0,1.0,0.0,0.0,2.0,4.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Copa America 2024']
Endrick Felipe Moreira de Sousa,271988.0,Brazil,BR,ST,55,1-6M€,91,47,52,40,54,48,42,0.0,0.045515202,0,0,3.0,0.3333333333333333,4.0,1.0,16.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Copa America 2024']
Dušan Tadić,3831.0,Serbia,RS,CAM,55,1-6M€,26,55,41,53,65,54,51,0.0,0.061684445,1,4,69.0,0.6956521739130435,7.0,3.0,26.0,24.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Passes progressives', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['FIFA World Cup 2022']
Dušan Vlahović,18015.0,Serbia,RS,ST,55,1-6M€,47,42,68,42,42,44,42,1.0,0.7624475099999999,0,0,13.0,0.5384615384615384,1.0,0.0,7.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Dylan Daniel Mahmoud Bronn,5655.0,Tunisia,EU,CB,55,1-6M€,33,43,40,55,40,48,45,0.0,0.0,0,0,54.0,0.7592592592592593,0.0,0.0,8.0,19.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['FIFA World Cup 2022']
Désiré Doué,214013.0,Rennes,EU,RW,55,1-6M€,78,50,40,56,62,62,48,0.0,0.0,0,2,45.0,0.7777777777777778,4.0,2.0,43.0,20.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Eberechi Eze,9000.0,England,EN,LWB,55,1-6M€,79,43,40,56,71,50,43,0.0,0.012332749,0,0,27.0,0.8148148148148148,1.0,1.0,9.0,10.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['UEFA Euro 2024']
Edgar Antonio Méndez Ortega,26387.0,Deportivo Alavés,EU,RM,55,1-6M€,20,43,53,50,71,48,42,0.0,0.096383646,0,0,13.0,0.6923076923076923,1.0,1.0,16.0,7.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['La Liga 2020/21']
Edgar Yoel Bárcenas Herrera,5637.0,Panama,EU,LW,55,1-6M€,25,47,41,56,73,56,49,0.0,0.0595853,0,0,57.0,0.7719298245614035,2.0,2.0,31.0,24.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Passes progressives', 'Dribble réussi']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Copa America 2024']
Edgardo Isaac Fariña Wynter,260212.0,Panama,EU,CB,55,1-6M€,82,45,40,56,40,61,49,0.0,0.021717247,0,0,66.0,0.7424242424242424,0.0,0.0,29.0,35.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Finition', 'Dribble']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Copa America 2024']
Edimilson Fernandes,3913.0,Switzerland,CH,RW,55,1-6M€,68,40,40,58,40,41,41,0.0,0.0,0,1,15.0,0.8666666666666667,0.0,0.0,2.0,3.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['FIFA World Cup 2022']
Edinson Roberto Cavani Gómez,4319.0,Uruguay,EU,ST,55,1-6M€,79,40,41,64,40,42,40,0.0,0.10494056,0,1,6.0,1.0,0.0,0.0,3.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Edouard Mendy,7379.0,Senegal,SN,GK,55,1-6M€,12,43,40,46,40,44,41,0.0,0.0,0,0,27.0,0.5925925925925926,0.0,0.0,0.0,21.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Eduard Alexander Bello Gil,35785.0,Venezuela,EU,RM,55,1-6M€,29,43,52,49,71,47,43,0.0,0.010347759,0,1,26.0,0.6538461538461539,1.0,1.0,13.0,11.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Copa America 2024']
Eduardo Antonio Guerrero Lozcano,50971.0,Panama,EU,ST,55,1-6M€,68,42,40,60,71,46,41,0.0,0.013118277,0,0,12.0,0.9166666666666666,1.0,1.0,11.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Copa America 2024']
Elbasan Rashani,29786.0,Clermont Foot,EU,CAM,55,1-6M€,76,42,49,47,71,59,45,0.0,0.33256499500000003,1,1,27.0,0.6296296296296297,1.0,1.0,37.0,6.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['Ligue 1 2022/23']
Ellyes Joris Skhiri,3767.0,Eintracht Frankfurt,DE,CDM,55,1-6M€,28,48,40,64,43,62,44,0.0,0.0,0,2,102.0,0.9019607843137255,2.0,0.0,30.0,30.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['Bundesliga 2023/24']
Ellyes Joris Skhiri,3767.0,Tunisia,EU,CDM,55,1-6M€,29,48,40,64,43,62,46,0.0,0.0,0,2,102.0,0.9019607843137255,2.0,0.0,30.0,30.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Emerson Aparecido Leite de Souza Junior,23522.0,Real Betis,ES,RB,55,1-6M€,80,46,40,66,58,55,44,0.0,0.0,1,0,39.0,1.0,2.0,1.0,20.0,15.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Travail défensif', 'Finition', 'Dribble']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Emir Karic,8606.0,Darmstadt 98,EU,LB,55,1-6M€,61,49,53,60,76,51,47,0.0,0.135688124,0,2,62.0,0.8548387096774194,4.0,4.0,11.0,18.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Bundesliga 2023/24']
Emmanuel Agbadou,49705.0,Stade de Reims,EU,CB,55,1-6M€,42,43,40,60,40,52,44,0.0,0.0,0,0,38.0,0.868421052631579,0.0,0.0,14.0,21.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Emre Can,3493.0,Germany,DE,CDM,55,1-6M€,49,40,40,54,40,50,42,0.0,0.0,0,0,23.0,0.782608695652174,0.0,0.0,10.0,4.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Emre Mor,6803.0,Celta Vigo,EU,ST,55,1-6M€,48,45,40,57,65,48,43,0.0,0.0,0,0,14.0,0.8571428571428571,3.0,2.0,16.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Cheikh Ahmadou Bamba Mbacke Dieng,88123.0,Senegal,SN,ST,55,1-6M€,61,40,40,45,40,42,40,0.0,0.0,0,0,5.0,0.6,0.0,0.0,3.0,0.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Carlos Neva Tey,25702.0,Granada,EU,LB,55,1-6M€,86,40,40,57,40,45,40,0.0,0.0,0,0,13.0,0.8461538461538461,0.0,0.0,1.0,3.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Luuk de Jong,20033.0,Netherlands,NL,ST,55,1-6M€,62,40,68,51,40,45,41,1.0,0.8364073399999999,0,1,11.0,0.7272727272727273,0.0,0.0,9.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Alexander Hartmann Bah,24547.0,Denmark,DK,RB,55,1-6M€,71,46,40,56,71,53,47,0.0,0.056216941,0,0,64.0,0.75,1.0,1.0,15.0,29.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']","['UEFA Euro 2024', 'FIFA World Cup 2022']"
Alexander Prass,39545.0,Austria,AT,LB,55,1-6M€,71,44,40,53,42,55,44,0.0,0.0,0,0,40.0,0.725,1.0,0.0,19.0,19.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Alexandre Lacazette,3451.0,Lyon,EU,ST,55,1-6M€,60,42,48,54,71,55,43,0.0,0.86823671,0,1,19.0,0.7894736842105263,1.0,1.0,28.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Ligue 1 2022/23']
Alexis Alejandro Sánchez Sánchez,3385.0,Marseille,EU,ST,55,1-6M€,64,41,50,50,40,47,43,0.0,0.265016765,0,2,20.0,0.7,0.0,0.0,13.0,5.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Ligue 1 2022/23']
Alexis Flips,30682.0,Stade de Reims,EU,LM,55,1-6M€,73,44,40,55,42,50,46,0.0,0.030596755,0,5,41.0,0.7804878048780488,1.0,0.0,19.0,16.0,"['4-4-2', '4-2-3-1']",4-4-2,['Passes clés'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Ligue 1 2022/23']
Ali Abdi,30681.0,Tunisia,EU,LB,55,1-6M€,60,45,40,53,40,51,47,0.0,0.0,0,0,64.0,0.6875,0.0,0.0,12.0,33.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['FIFA World Cup 2022']
Ali Ahmed,224628.0,Canada,EU,RW,55,1-6M€,16,51,41,55,72,54,48,0.0,0.06594838,0,5,53.0,0.7547169811320755,5.0,4.0,26.0,14.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Passes clés', 'Dribble réussi']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Copa America 2024']
Alidu Seidu,45047.0,Clermont Foot,EU,CB,55,1-6M€,30,42,40,62,40,50,43,0.0,0.0,0,0,31.0,0.9354838709677419,0.0,0.0,9.0,13.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Alisson Ramsés Becker,5547.0,Brazil,BR,GK,55,1-6M€,82,45,40,63,40,44,46,0.0,0.0,0,0,69.0,0.8840579710144928,0.0,0.0,0.0,36.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']","['FIFA World Cup 2022', 'Copa America 2024']"
Amin Sarr,42754.0,Lyon,EU,ST,55,1-6M€,69,40,40,58,40,48,40,0.0,0.0,0,1,15.0,0.8666666666666667,0.0,0.0,15.0,2.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Ligue 1 2022/23']
Amin Sarr,42754.0,Wolfsburg,EU,ST,55,1-6M€,23,40,40,58,40,48,40,0.0,0.0,0,1,15.0,0.8666666666666667,0.0,0.0,15.0,2.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Amine Gouiri,4435.0,Rennes,EU,LW,55,1-6M€,62,46,52,58,45,51,46,0.0,0.057647407,0,0,41.0,0.8536585365853658,3.0,0.0,22.0,6.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Amine Salama,188748.0,Angers,EU,LM,55,1-6M€,11,42,40,59,42,42,40,0.0,0.0,0,0,10.0,0.9,1.0,0.0,3.0,2.0,"['4-4-2', '4-2-3-1']",4-4-2,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Ligue 1 2022/23']
Anatolii Trubin,37330.0,Ukraine,UA,GK,55,1-6M€,93,43,40,49,40,44,42,0.0,0.0,0,0,31.0,0.6451612903225806,0.0,0.0,0.0,25.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['UEFA Euro 2024']
Andreas Evald Cornelius,5732.0,Denmark,DK,ST,55,1-6M€,80,40,40,46,40,41,41,0.0,0.017447446,0,2,13.0,0.6153846153846154,0.0,0.0,1.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Andreas Müller,48825.0,Darmstadt 98,EU,CM,55,1-6M€,53,42,40,50,42,44,40,0.0,0.0,0,0,7.0,0.7142857142857143,1.0,0.0,8.0,4.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Andreas Skov Olsen,17042.0,Denmark,DK,RW,55,1-6M€,17,43,46,54,71,46,45,0.0,0.311829907,0,2,40.0,0.75,1.0,1.0,11.0,13.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']","['UEFA Euro 2024', 'FIFA World Cup 2022']"
Andrej Kramarić,5460.0,Hoffenheim,EU,CM,55,1-6M€,56,41,53,54,40,42,42,0.0,0.12478229,0,0,22.0,0.7727272727272727,0.0,0.0,4.0,6.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Andries Noppert,8326.0,Netherlands,NL,GK,55,1-6M€,44,46,40,61,40,44,45,0.0,0.0,0,0,54.0,0.8518518518518519,0.0,0.0,0.0,43.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Andrija Živković,6318.0,Serbia,RS,RWB,55,1-6M€,87,46,40,54,42,53,47,0.0,0.030001678,0,1,56.0,0.7321428571428571,1.0,0.0,16.0,28.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston droit', '3 derrière', 'Transitions']",['FIFA World Cup 2022']
András Schäfer,42822.0,Union Berlin,EU,CM,55,1-6M€,90,42,40,51,42,47,43,0.0,0.02534401,0,0,24.0,0.7083333333333334,1.0,0.0,13.0,5.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
André Filipe Tavares Gomes,10802.0,Lille,EU,CDM,55,1-6M€,45,44,40,64,40,53,49,0.0,0.0,2,0,83.0,0.9036144578313253,0.0,0.0,16.0,31.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Ligue 1 2022/23']
Alexander Martín Marquinho Callens Asín,15481.0,Peru,EU,CB,55,1-6M€,56,45,40,55,58,47,41,0.0,0.0,0,0,20.0,0.8,2.0,1.0,5.0,9.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Copa America 2024']
Alexander Domínguez Carabalí,32677.0,Ecuador,EU,GK,55,1-6M€,71,42,40,58,40,44,42,0.0,0.0,0,0,26.0,0.8461538461538461,0.0,0.0,0.0,17.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Copa America 2024']
Angelo Smit Preciado Quiñónez,37737.0,Ecuador,EU,RB,55,1-6M€,11,46,41,54,42,58,49,0.0,0.087274924,0,1,74.0,0.7027027027027027,1.0,0.0,25.0,32.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']","['FIFA World Cup 2022', 'Copa America 2024']"
Alex Sandro Lobo Silva,6945.0,Brazil,BR,LB,55,1-6M€,24,46,40,65,42,48,49,0.0,0.021819543,0,0,90.0,0.9222222222222223,1.0,0.0,8.0,30.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Précision passe', 'Passes progressives']","['Travail défensif', 'Finition', 'Dribble']","['Piston offensif', 'Débordement', 'Centres']",['FIFA World Cup 2022']
